px_est	py_est	vel_abs_est	yaw_angle_est	yaw_rate_est	px_meas	py_meas	px_gt	py_gt	vx_gt	vy_gt	nis_lidar	nis_radar
8.614936488439113	-8.239440396080186	-1.285834555673831	20.596149355334056	2.0400173669011528	8.871760966085782	-7.719116102290253	8.8	-7.65	0.909955	-1.8199	6.857522875982783	24.28581414733492
8.884292970260386	-7.854077892813965	-0.85609938682447	22.4749337049822	2.4485754717726316	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988	3.8582085318062473	24.28581414733492
9.160916483246853	-8.301030211613629	0.5869681338975361	21.419315409680927	0.8779922690088007	8.883333952819404	-7.886358037312659	8.9	-7.9	0.999086	-2.9973	3.8582085318062473	36.51922841971819
8.952637049145675	-8.13322563051226	0.5913080940615967	21.659046304901363	0.7085718445298412	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973	0.820076615553579	36.51922841971819
8.997295776366594	-8.570375726762483	-0.21972566745505695	23.471867988887738	1.6235802213944353	8.856400666693872	-8.014242376605809	9.0	-8.15	0.909309	-1.8186	0.820076615553579	23.04512170207764
9.064531082041812	-8.30406594286236	-0.38238238903019434	24.035897468294777	1.4729069500883936	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859	0.5995000714841849	23.04512170207764
9.244385206357224	-8.926233516120536	1.1889224913330407	25.125676042410404	1.9007403855947829	9.177811542201196	-8.470560181348015	9.1	-8.4	1.0004	-3.00119	0.5995000714841849	44.95955585367894
9.202723282126803	-8.56217104848688	1.0050433730832184	26.887592360742907	2.2965122411683634	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117	1.134311337784622	44.95955585367894
8.739556975361797	-8.818081058655734	0.09250408847729341	29.232664749190665	3.1881382968936407	9.229220117498919	-8.68979936378011	9.2	-8.65	0.909508	-1.819	1.134311337784622	24.555221398636434
9.075269289397593	-8.754954434689141	-0.08198835171170649	30.5158004744767	3.0628876240634275	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899	3.420640603923789	24.555221398636434
9.391649171263161	-9.162587530400094	1.2030967161660377	34.14502510156385	4.321953682339421	9.377477107934839	-9.006093844178954	9.35	-8.95	1.99965	-3.99928	3.420640603923789	186.04198111050488
9.381115494807023	-9.184528709943612	1.0943423848074005	36.46599493844317	4.439019939510622	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928	1.1551659357873856	186.04198111050488
9.473753558967	-9.705004660316295	1.0090055051128601	36.77565202114178	3.3591698905784413	9.500960721501261	-9.256422555636178	9.5	-9.25	0.999584	-1.99917	1.1551659357873856	9.993126626193309
9.590221154059908	-9.426081699405273	0.5802749676050252	38.82465735408971	3.5380359146748717	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917	2.0587284807134236	9.993126626193309
9.309268541329669	-9.582696457166069	-0.8933878679047023	41.08739109804919	4.063498192171507	9.475339720461887	-9.426267948230482	9.55	-9.5	0.0	-3.00023	2.0587284807134236	35.166749154929434
9.541156454850794	-9.470522792554016	-0.8289416454314285	42.85078095131195	3.963305897600065	9.54779	-9.64959	9.55	-9.65	0.0	-3.0002	2.863978387782865	35.166749154929434
8.95338456805531	-10.081713498913494	-0.7816429975661678	47.32694968681859	5.841729020926561	9.699424086823287	-9.884158298709721	9.6	-9.8	0.999005	-2.997	2.863978387782865	29.03975621468856
9.40013113422659	-9.908949544516473	-0.5122972289355961	49.69377139357063	5.587491821135669	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997	7.862573908289724	29.03975621468856
9.135646171239861	-10.075257424941027	-1.455414907861182	52.80676048746495	5.602062685339268	9.600869081275858	-9.963952384681555	9.7	-10.05	0.909855	-1.81969	7.862573908289724	10.924105900632078
9.677521057658883	-10.043399805683997	-1.3854288095981169	54.89472629653132	5.030746012032791	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969	2.5686343599100705	10.924105900632078
9.08745735674729	-10.440926809188785	-1.2402774455282752	58.93119523902628	6.1423486245649	9.926266768712733	-10.474460870438596	9.75	-10.3	0.0	-3.00065	2.5686343599100705	13.381997151486587
9.590224399572719	-10.34435133828404	-1.134493730015926	61.78203105322194	6.029752949526355	9.75524	-10.4732	9.75	-10.45	0.0	-3.00063	4.538508831762781	13.381997151486587
